id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-1c8ab245,Synthetic confectionery 2415,1.18,0.79,0.44,14.57,confectionery,3,1,0,2,1
SYN-00fe9ebb,Synthetic pizza 2416,1.09,0.46,0.55,11.17,pizza,1,0,0,7,1
SYN-cd8052af,Synthetic pizza 2417,1.15,0.41,0.48,13.29,pizza,1,0,1,5,1
SYN-55e45576,Synthetic confectionery 2418,0.81,0.59,0.24,9.73,confectionery,1,1,0,7,1
SYN-66638eea,Synthetic candy 2419,0.57,0.43,0.38,12.5,candy,1,0,1,5,1
SYN-c79efbb3,Synthetic potatoe products 2420,0.79,0.6,0.51,18.91,potatoe products,3,0,1,5,1
SYN-cc38269e,Synthetic poultry 2421,0.58,0.42,0.44,11.89,poultry,3,0,1,10,1
SYN-ee2aa3a6,Synthetic snack 2422,1.09,0.64,0.61,15.81,snack,2,0,1,5,1
SYN-5a35dcfd,Synthetic ice cream 2423,0.8,0.54,0.34,7.76,ice cream,1,1,0,10,1
SYN-b99a8619,Synthetic poultry 2424,0.76,0.53,0.5,20.56,poultry,3,0,1,1,1
SYN-0799f278,Synthetic instant meals 2425,0.75,0.52,0.48,21.16,instant meals,3,0,1,1,1
SYN-7c4c958d,Synthetic seafood 2426,0.8,0.76,0.41,14.0,seafood,3,0,1,3,1
SYN-1cc6bea7,Synthetic fish 2427,1.18,0.79,0.42,18.16,fish,1,0,0,9,1
SYN-7e3aa2ed,Synthetic seafood 2428,0.77,0.53,0.52,21.35,seafood,2,0,1,1,1
SYN-874e7c06,Synthetic confectionery 2429,1.14,0.4,0.47,13.14,confectionery,1,1,0,5,1
SYN-c02b2b28,Synthetic confectionery 2430,0.74,0.53,0.43,21.15,confectionery,2,1,0,2,1
SYN-4e141d7b,Synthetic ice cream 2431,0.78,0.53,0.57,20.61,ice cream,3,1,0,2,1
SYN-ba595d6f,Synthetic bakery products 2432,0.66,0.41,0.6,10.57,bakery products,1,1,0,6,1
SYN-30d3fecc,Synthetic seafood 2433,0.78,0.55,0.54,9.09,seafood,3,0,1,8,1
SYN-4068958b,Synthetic bakery products 2434,0.78,0.67,0.4,16.91,bakery products,3,1,0,10,1
SYN-25d5bb67,Synthetic confectionery 2435,0.8,0.55,0.56,19.88,confectionery,1,1,0,10,1
SYN-d6ded9e2,Synthetic confectionery 2436,0.74,0.51,0.42,20.84,confectionery,3,1,0,6,1
SYN-3b059db9,Synthetic pizza 2437,0.74,0.49,0.63,16.56,pizza,1,0,1,6,1
SYN-16ab8478,Synthetic confectionery 2438,1.15,0.57,0.67,19.22,confectionery,1,1,0,10,1
SYN-6593c072,Synthetic ice cream 2439,1.17,0.39,0.47,13.88,ice cream,3,1,0,7,1
SYN-d7322071,Synthetic confectionery 2440,1.14,0.44,0.5,15.5,confectionery,2,1,0,5,1
SYN-33ee3f57,Synthetic vegetables 2441,1.15,0.5,0.63,11.52,vegetables,3,1,0,8,1
SYN-e36fabec,Synthetic vegetables 2442,1.08,0.58,0.39,17.55,vegetables,3,1,0,6,1
SYN-f2a3bcc5,Synthetic dairy products 2443,0.69,0.38,0.41,14.19,dairy products,3,0,1,2,1
SYN-cf6b94a7,Synthetic confectionery 2444,1.11,0.54,0.61,20.8,confectionery,3,1,0,9,1
SYN-5fb9e691,Synthetic fish 2445,0.78,0.52,0.58,20.81,fish,3,0,1,1,1
SYN-355a856d,Synthetic confectionery 2446,0.78,0.56,0.53,19.36,confectionery,2,1,0,8,1
SYN-da06b86d,Synthetic bakery products 2447,1.19,0.79,0.47,13.9,bakery products,1,1,0,9,1
SYN-be317754,Synthetic potatoe products 2448,1.07,0.33,0.5,11.72,potatoe products,3,0,1,9,1
SYN-b93118b2,Synthetic confectionery 2449,1.18,0.8,0.54,14.61,confectionery,3,1,0,1,1
SYN-355cb52f,Synthetic bakery products 2450,1.18,0.76,0.2,24.2,bakery products,3,1,0,4,1
SYN-aac4ded9,Synthetic confectionery 2451,0.78,0.54,0.52,20.89,confectionery,2,1,0,9,1
SYN-ae32cf22,Synthetic bakery products 2452,0.48,0.41,0.56,6.02,bakery products,3,1,0,8,1
SYN-e8dd097a,Synthetic ice cream 2453,0.72,0.48,0.63,15.42,ice cream,3,1,0,9,1
SYN-2fcee2eb,Synthetic potatoe products 2454,0.78,0.51,0.61,19.68,potatoe products,1,0,1,10,1
SYN-6a54e4b8,Synthetic ice cream 2455,0.78,0.53,0.58,19.96,ice cream,2,1,0,2,1
SYN-be59779d,Synthetic instant meals 2456,1.06,0.35,0.49,11.67,instant meals,3,0,1,2,1
SYN-3d1c09a3,Synthetic bakery products 2457,1.18,0.76,0.28,17.64,bakery products,3,1,0,2,1
SYN-ba3ca008,Synthetic candy 2458,0.72,0.46,0.62,14.86,candy,1,0,1,7,1
SYN-42011813,Synthetic confectionery 2459,1.15,0.4,0.48,14.05,confectionery,2,1,0,1,1
SYN-7ce41908,Synthetic bakery products 2460,1.18,0.79,0.33,14.94,bakery products,1,1,0,9,1
SYN-1a36e5b2,Synthetic fish 2461,0.78,0.54,0.59,19.76,fish,3,0,1,9,1
SYN-13e31c3d,Synthetic ice cream 2462,0.52,0.43,0.54,8.13,ice cream,1,1,0,8,1
SYN-38137534,Synthetic confectionery 2463,1.2,0.76,0.2,10.88,confectionery,1,1,0,9,1
SYN-27c85cdf,Synthetic non-food products 2464,0.76,0.51,0.51,20.89,non-food products,2,0,1,7,1
SYN-7b01c25e,Synthetic bakery products 2465,1.13,0.48,0.61,9.36,bakery products,3,1,0,9,1
SYN-5a8e2384,Synthetic bakery products 2466,0.78,0.4,0.57,16.93,bakery products,3,1,0,6,1
SYN-31c9a6c7,Synthetic candy 2467,1.17,0.71,0.63,15.45,candy,1,0,0,7,1
SYN-49f05963,Synthetic poultry 2468,0.77,0.56,0.46,21.37,poultry,2,0,1,4,1
SYN-75ec3ef0,Synthetic poultry 2469,0.8,0.43,0.29,8.72,poultry,2,0,1,3,1
SYN-dafdb7b7,Synthetic pizza 2470,0.82,0.61,0.33,13.8,pizza,3,0,1,2,1
SYN-dc0f007e,Synthetic confectionery 2471,0.78,0.54,0.53,20.91,confectionery,2,1,0,4,1
SYN-f437e945,Synthetic confectionery 2472,0.58,0.42,0.41,11.62,confectionery,3,1,0,2,1
SYN-6df406ad,Synthetic fish 2473,1.16,0.38,0.48,14.17,fish,3,0,1,8,1
SYN-e7c13475,Synthetic ice cream 2474,0.59,0.42,0.42,11.96,ice cream,2,1,0,2,1
SYN-1716a5ff,Synthetic bakery products 2475,0.66,0.4,0.6,10.2,bakery products,1,1,0,5,1
SYN-7b0ff12b,Synthetic dairy products 2476,1.07,0.67,0.22,17.42,dairy products,1,0,1,4,1
SYN-8da85903,Synthetic fish 2477,1.06,0.56,0.31,15.5,fish,3,0,1,6,1
SYN-27c05e55,Synthetic potatoe products 2478,1.17,0.4,0.48,13.36,potatoe products,2,0,1,6,1
SYN-98de074b,Synthetic pizza 2479,1.07,0.56,0.25,14.69,pizza,2,0,1,3,1
SYN-0b1a7d24,Synthetic fish 2480,0.58,0.42,0.47,11.57,fish,1,0,1,6,1
SYN-b69d9e51,Synthetic potatoe products 2481,0.66,0.41,0.59,11.06,potatoe products,3,0,1,5,1
SYN-c87f5d6d,Synthetic seafood 2482,0.77,0.53,0.62,18.89,seafood,1,0,1,5,1
SYN-ba2f4c8e,Synthetic candy 2483,0.55,0.41,0.5,9.24,candy,1,0,1,4,1
SYN-75da9439,Synthetic fruit 2484,0.77,0.55,0.5,20.78,fruit,2,1,0,3,1
SYN-f9a5c29f,Synthetic ice cream 2485,0.84,0.43,0.51,10.46,ice cream,1,1,0,3,1
SYN-6e760a0f,Synthetic bakery products 2486,1.14,0.45,0.35,13.99,bakery products,3,1,0,1,1
SYN-2916d776,Synthetic instant meals 2487,0.78,0.52,0.27,11.1,instant meals,3,0,1,10,1
SYN-f82168fc,Synthetic fruit 2488,1.16,0.42,0.44,13.54,fruit,2,1,0,1,1
SYN-cc4c8d2d,Synthetic instant meals 2489,1.1,0.35,0.49,12.45,instant meals,1,0,0,3,1
SYN-b49a100a,Synthetic confectionery 2490,0.77,0.53,0.61,19.28,confectionery,1,1,0,8,1
SYN-b3bf4153,Synthetic fish 2491,1.12,0.46,0.48,16.44,fish,3,0,1,1,1
SYN-6e07e061,Synthetic confectionery 2492,1.06,0.47,0.51,13.37,confectionery,3,1,0,6,1
SYN-e390b5aa,Synthetic instant meals 2493,0.79,0.56,0.53,19.05,instant meals,1,0,1,10,1
SYN-68cebf46,Synthetic fish 2494,1.17,0.41,0.46,13.96,fish,1,0,1,2,1
SYN-cbaf44a6,Synthetic side dish 2495,1.06,0.56,0.41,16.66,side dish,2,0,1,1,1
SYN-311397ab,Synthetic instant meals 2496,0.8,0.61,0.46,19.74,instant meals,3,0,1,8,1
SYN-3b322fe5,Synthetic fish 2497,1.08,0.53,0.29,15.43,fish,1,0,1,1,1
SYN-e09e9f40,Synthetic poultry 2498,1.14,0.38,0.49,12.52,poultry,1,0,1,1,1
SYN-9326e99e,Synthetic pizza 2499,0.86,0.56,0.25,13.0,pizza,2,0,1,8,1
SYN-ff35e544,Synthetic fish 2500,0.78,0.56,0.48,21.29,fish,3,0,1,7,1
SYN-f645d3f3,Synthetic confectionery 2501,0.67,0.41,0.6,10.66,confectionery,2,1,0,6,1
SYN-44151c1f,Synthetic instant meals 2502,1.17,0.74,0.19,21.42,instant meals,1,0,1,7,1
SYN-6116f4e2,Synthetic instant meals 2503,0.77,0.53,0.62,19.33,instant meals,2,0,0,2,1
SYN-3d5c204b,Synthetic red meat 2504,0.57,0.31,0.36,5.2,red meat,2,0,1,9,1
SYN-262c46bf,Synthetic red meat 2505,0.52,0.38,0.49,7.53,red meat,2,0,0,4,1
SYN-190287d5,Synthetic confectionery 2506,1.18,0.78,0.29,16.01,confectionery,3,1,0,9,1
SYN-e83c163a,Synthetic confectionery 2507,0.73,0.51,0.63,16.69,confectionery,1,1,0,1,1
SYN-086f9555,Synthetic vegetables 2508,0.87,0.28,0.44,8.7,vegetables,3,1,0,10,1
SYN-3a3494ea,Synthetic poultry 2509,1.17,0.79,0.39,14.36,poultry,1,0,1,5,1
SYN-aca4d4fa,Synthetic fish 2510,0.77,0.53,0.59,19.76,fish,1,0,1,1,1
SYN-c99729dd,Synthetic confectionery 2511,1.15,0.41,0.49,13.5,confectionery,1,1,0,5,1
SYN-99eb136e,Synthetic ice cream 2512,0.5,0.35,0.52,5.11,ice cream,1,1,0,9,1
SYN-42901646,Synthetic confectionery 2513,1.12,0.52,0.66,19.76,confectionery,3,1,0,7,1
SYN-44d25a4e,Synthetic seafood 2514,1.07,0.58,0.26,14.67,seafood,2,0,1,2,1
SYN-260520e2,Synthetic confectionery 2515,1.09,0.5,0.51,16.75,confectionery,2,1,0,7,1
SYN-ce52a8ad,Synthetic vegetables 2516,0.68,0.4,0.6,10.06,vegetables,1,1,0,10,1
SYN-c606ccec,Synthetic fruit 2517,1.14,0.38,0.48,12.71,fruit,3,1,0,6,1
SYN-007f0a91,Synthetic bakery products 2518,0.66,0.41,0.6,10.65,bakery products,3,1,0,5,1
SYN-7315e57b,Synthetic bakery products 2519,0.79,0.54,0.56,20.34,bakery products,2,1,0,1,1
SYN-81ea96db,Synthetic seafood 2520,0.78,0.72,0.44,17.05,seafood,3,0,1,8,1
SYN-3c4e878a,Synthetic confectionery 2521,0.83,0.74,0.26,13.18,confectionery,2,1,0,3,1
SYN-46b5b6a1,Synthetic poultry 2522,0.55,0.27,0.35,4.2,poultry,3,0,1,6,1
SYN-bcab9354,Synthetic bakery products 2523,0.63,0.29,0.34,4.5,bakery products,2,1,0,6,1
SYN-fc8f64cf,Synthetic ice cream 2524,0.68,0.42,0.61,11.26,ice cream,1,1,0,7,1
SYN-607ec730,Synthetic bakery products 2525,1.12,0.46,0.44,15.82,bakery products,1,1,0,6,1
SYN-12b20e35,Synthetic candy 2526,0.66,0.42,0.6,10.65,candy,1,0,1,2,1
SYN-b89c826e,Synthetic instant meals 2527,1.13,0.7,0.25,16.84,instant meals,2,0,1,6,1
SYN-0763fb14,Synthetic fish 2528,0.63,0.35,0.38,5.31,fish,1,0,1,4,1
SYN-e2b32d72,Synthetic pizza 2529,1.12,0.35,0.46,11.68,pizza,2,0,1,5,1
SYN-d6b50c2e,Synthetic candy 2530,1.1,0.33,0.51,12.66,candy,3,0,1,6,1
SYN-86d0abb3,Synthetic pizza 2531,0.77,0.57,0.39,18.49,pizza,3,0,1,8,1
SYN-1098f5ad,Synthetic confectionery 2532,1.13,0.63,0.58,9.2,confectionery,1,1,0,6,1
SYN-bbbc2efe,Synthetic instant meals 2533,0.84,0.58,0.23,14.82,instant meals,2,0,1,9,1
SYN-64ad2f29,Synthetic fruit 2534,1.1,0.46,0.41,12.76,fruit,1,1,0,3,1
SYN-dc1b892b,Synthetic candy 2535,0.48,0.34,0.51,3.96,candy,2,0,1,1,1
SYN-cc2e8720,Synthetic instant meals 2536,1.0,0.31,0.47,10.9,instant meals,3,0,1,3,1
SYN-29c630c8,Synthetic confectionery 2537,1.18,0.79,0.59,14.91,confectionery,1,1,0,2,1
SYN-9d4d093e,Synthetic instant meals 2538,1.03,0.46,0.48,10.53,instant meals,2,0,1,4,1
SYN-38abc939,Synthetic confectionery 2539,0.79,0.56,0.5,19.99,confectionery,1,1,0,7,1
SYN-899ad100,Synthetic non-food products 2540,0.57,0.4,0.54,7.87,non-food products,1,0,0,6,1
SYN-0ad75e82,Synthetic vegetables 2541,1.07,0.48,0.52,12.09,vegetables,3,1,0,9,1
SYN-3870c760,Synthetic bakery products 2542,1.15,0.42,0.48,14.09,bakery products,1,1,0,9,1
SYN-3d0b60e2,Synthetic pizza 2543,0.67,0.39,0.6,9.64,pizza,3,0,1,3,1
SYN-ef112778,Synthetic candy 2544,0.77,0.55,0.58,18.77,candy,3,0,1,6,1
SYN-b5485a8d,Synthetic ice cream 2545,0.67,0.42,0.59,11.88,ice cream,3,1,0,7,1
SYN-0813b76e,Synthetic confectionery 2546,1.17,0.79,0.29,15.18,confectionery,3,1,0,7,1
SYN-db6936fa,Synthetic instant meals 2547,1.17,0.78,0.47,12.82,instant meals,2,0,0,10,1
SYN-4893556a,Synthetic bakery products 2548,0.8,0.39,0.44,9.16,bakery products,2,1,0,1,1
SYN-7f1624f9,Synthetic seafood 2549,0.68,0.42,0.6,11.19,seafood,1,0,1,7,1
SYN-0290a5bc,Synthetic pizza 2550,1.15,0.56,0.68,19.24,pizza,3,0,1,2,1
SYN-3d8fbf75,Synthetic candy 2551,1.14,0.38,0.59,15.44,candy,3,0,1,7,1
SYN-4607247b,Synthetic confectionery 2552,0.67,0.41,0.6,10.96,confectionery,2,1,0,9,1
SYN-e4d90170,Synthetic vegetables 2553,0.65,0.41,0.61,10.11,vegetables,2,1,0,10,1
SYN-77bb27ff,Synthetic pizza 2554,1.16,0.39,0.48,13.7,pizza,1,0,0,8,1
SYN-909e8bf3,Synthetic instant meals 2555,0.88,0.57,0.22,12.04,instant meals,3,0,1,7,1
SYN-2c225606,Synthetic confectionery 2556,1.11,0.52,0.58,19.33,confectionery,3,1,0,8,1
SYN-fa787849,Synthetic confectionery 2557,1.18,0.8,0.52,14.52,confectionery,3,1,0,5,1
SYN-bda42e80,Synthetic confectionery 2558,0.73,0.54,0.42,21.01,confectionery,1,1,0,6,1
SYN-ef4da7a5,Synthetic side dish 2559,1.11,0.49,0.51,15.65,side dish,3,0,1,9,1
SYN-ada15d1d,Synthetic seafood 2560,0.99,0.3,0.48,10.39,seafood,1,0,1,3,1
SYN-a7fbafb9,Synthetic potatoe products 2561,0.8,0.56,0.41,15.41,potatoe products,2,0,1,4,1
SYN-57d5bfb9,Synthetic bakery products 2562,0.74,0.52,0.44,20.93,bakery products,3,1,0,3,1
SYN-5cb88c0f,Synthetic ice cream 2563,1.11,0.69,0.18,14.81,ice cream,1,1,0,6,1
SYN-fc723ef1,Synthetic asian cuisine 2564,0.55,0.41,0.39,10.56,asian cuisine,3,0,1,3,1
SYN-8550be4c,Synthetic instant meals 2565,1.14,0.38,0.49,12.32,instant meals,3,0,1,2,1
SYN-e840f285,Synthetic ice cream 2566,0.8,0.57,0.53,20.19,ice cream,1,1,0,2,1
SYN-b89cb41c,Synthetic seafood 2567,0.65,0.4,0.58,9.85,seafood,1,0,1,3,1
SYN-a7dc707d,Synthetic confectionery 2568,0.79,0.37,0.36,17.27,confectionery,1,1,0,8,1
SYN-6d45a85d,Synthetic ice cream 2569,0.57,0.41,0.37,10.54,ice cream,3,1,0,3,1
SYN-127102cf,Synthetic confectionery 2570,1.07,0.55,0.55,19.11,confectionery,3,1,0,2,1
SYN-1b36561e,Synthetic candy 2571,0.74,0.57,0.4,12.11,candy,2,0,1,6,1
SYN-3db7c668,Synthetic bakery products 2572,1.09,0.48,0.31,9.14,bakery products,1,1,0,9,1
SYN-441c7e95,Synthetic potatoe products 2573,0.78,0.53,0.57,20.43,potatoe products,3,0,1,10,1
SYN-70554689,Synthetic instant meals 2574,0.66,0.41,0.59,10.47,instant meals,1,0,0,9,1
SYN-ba9e2450,Synthetic confectionery 2575,0.52,0.31,0.43,5.88,confectionery,2,1,0,9,1
SYN-498f2b01,Synthetic confectionery 2576,1.1,0.47,0.47,16.09,confectionery,2,1,0,9,1
SYN-5697622e,Synthetic confectionery 2577,0.8,0.59,0.49,17.94,confectionery,2,1,0,4,1
SYN-d46b485a,Synthetic ice cream 2578,1.18,0.76,0.22,15.98,ice cream,3,1,0,5,1
SYN-1a87f351,Synthetic confectionery 2579,1.11,0.46,0.48,16.23,confectionery,1,1,0,3,1
SYN-14b5f4f7,Synthetic confectionery 2580,0.72,0.36,0.45,13.51,confectionery,1,1,0,1,1
SYN-a4bdc447,Synthetic confectionery 2581,0.78,0.53,0.55,20.4,confectionery,3,1,0,7,1
SYN-6b6f29f3,Synthetic fruit 2582,1.15,0.41,0.47,14.08,fruit,1,1,0,4,1
SYN-adc6d220,Synthetic confectionery 2583,0.68,0.42,0.6,11.33,confectionery,2,1,0,5,1
SYN-41b8e038,Synthetic confectionery 2584,1.1,0.48,0.46,16.35,confectionery,3,1,0,7,1
SYN-382079b2,Synthetic pizza 2585,1.17,0.63,0.63,19.85,pizza,2,0,1,1,1
SYN-1aff1e87,Synthetic pizza 2586,0.75,0.53,0.61,18.78,pizza,1,0,1,8,1
SYN-0cd96d16,Synthetic pizza 2587,0.57,0.44,0.57,9.33,pizza,3,0,1,10,1
SYN-622519a1,Synthetic candy 2588,0.76,0.57,0.62,13.29,candy,2,0,1,4,1
SYN-27222bd9,Synthetic non-food products 2589,1.08,0.52,0.47,17.08,non-food products,1,0,1,9,1
SYN-53b203b5,Synthetic bakery products 2590,1.13,0.43,0.45,12.56,bakery products,1,1,0,10,1
SYN-4cfbc578,Synthetic snack 2591,0.8,0.3,0.3,13.25,snack,2,0,1,10,1
SYN-0a564016,Synthetic potatoe products 2592,0.57,0.42,0.4,12.49,potatoe products,1,0,1,8,1
SYN-808f66a8,Synthetic pizza 2593,1.11,0.48,0.51,16.25,pizza,1,0,1,10,1
SYN-3cd8e0f0,Synthetic candy 2594,0.79,0.55,0.53,19.38,candy,2,0,1,8,1
SYN-70a53c99,Synthetic snack 2595,1.16,0.4,0.48,13.81,snack,2,0,1,3,1
SYN-36b7ec8a,Synthetic non-food products 2596,0.83,0.32,0.31,14.45,non-food products,1,0,1,5,1
SYN-3c30d7cc,Synthetic confectionery 2597,0.81,0.59,0.49,19.2,confectionery,1,1,0,6,1
SYN-e08c1a9c,Synthetic candy 2598,0.77,0.53,0.53,21.06,candy,2,0,1,3,1
SYN-d90f74ef,Synthetic ice cream 2599,1.16,0.4,0.48,13.72,ice cream,2,1,0,5,1
SYN-a4f0e42c,Synthetic non-food products 2600,1.06,0.48,0.44,11.5,non-food products,2,0,1,10,1
SYN-e51dddbe,Synthetic bakery products 2601,1.18,0.79,0.47,12.32,bakery products,2,1,0,1,1
SYN-b81d97b8,Synthetic candy 2602,0.55,0.44,0.51,10.2,candy,3,0,1,1,1
SYN-8226fab2,Synthetic confectionery 2603,1.17,0.8,0.58,15.21,confectionery,2,1,0,6,1
SYN-0faa1047,Synthetic fruit 2604,0.78,0.53,0.54,21.19,fruit,3,1,0,7,1
SYN-3142de81,Synthetic fruit 2605,0.79,0.57,0.29,12.08,fruit,3,1,0,7,1
SYN-bae1029f,Synthetic bakery products 2606,0.76,0.52,0.61,19.49,bakery products,2,1,0,10,1
SYN-3b2e74c3,Synthetic confectionery 2607,0.77,0.53,0.41,16.79,confectionery,3,1,0,5,1
SYN-2c1ed4fb,Synthetic bakery products 2608,0.75,0.77,0.35,12.9,bakery products,1,1,0,8,1
SYN-8fd9c5fe,Synthetic confectionery 2609,0.82,0.52,0.28,7.06,confectionery,1,1,0,7,1
SYN-42ce043c,Synthetic confectionery 2610,0.49,0.33,0.47,3.76,confectionery,1,1,0,1,1
SYN-5035ef83,Synthetic side dish 2611,1.1,0.49,0.36,15.75,side dish,2,0,1,2,1
SYN-2466f984,Synthetic confectionery 2612,0.76,0.72,0.52,16.87,confectionery,2,1,0,1,1
SYN-84729427,Synthetic bakery products 2613,1.18,0.77,0.23,20.66,bakery products,1,1,0,9,1
SYN-39e0325f,Synthetic confectionery 2614,1.09,0.47,0.47,15.18,confectionery,1,1,0,5,1
SYN-ef61cc55,Synthetic snack 2615,0.97,0.3,0.45,10.71,snack,3,0,1,5,1
SYN-7144f31b,Synthetic ice cream 2616,0.78,0.55,0.6,13.85,ice cream,3,1,0,10,1
SYN-9889c218,Synthetic poultry 2617,0.78,0.53,0.57,20.07,poultry,3,0,1,5,1
SYN-7202020d,Synthetic vegetables 2618,0.61,0.42,0.51,11.27,vegetables,3,1,0,2,1
SYN-1dd95850,Synthetic vegetables 2619,0.6,0.4,0.36,12.3,vegetables,3,1,0,8,1
SYN-435add5f,Synthetic poultry 2620,1.15,0.77,0.16,14.14,poultry,3,0,1,10,1
SYN-1b7fd9a8,Synthetic pizza 2621,0.56,0.44,0.48,10.78,pizza,2,0,1,2,1
SYN-f9072c5f,Synthetic bakery products 2622,0.53,0.29,0.41,4.39,bakery products,1,1,0,4,1
SYN-56a8ae99,Synthetic fruit 2623,0.98,0.73,0.52,14.92,fruit,2,1,0,1,1
SYN-1cc89e9e,Synthetic instant meals 2624,1.14,0.43,0.39,15.07,instant meals,2,0,1,1,1
SYN-dfc91269,Synthetic poultry 2625,0.75,0.49,0.41,20.92,poultry,2,0,1,7,1
SYN-f542d2fa,Synthetic fruit 2626,0.56,0.43,0.36,12.19,fruit,2,1,0,3,1
SYN-8d5c2027,Synthetic pizza 2627,1.15,0.4,0.49,12.82,pizza,3,0,1,10,1
SYN-1789fb76,Synthetic fruit 2628,0.8,0.36,0.5,16.33,fruit,2,1,0,1,1
SYN-6f9828b9,Synthetic confectionery 2629,1.07,0.47,0.48,11.84,confectionery,3,1,0,7,1
SYN-b16765b9,Synthetic confectionery 2630,0.78,0.55,0.26,10.65,confectionery,1,1,0,7,1
SYN-5248bfe3,Synthetic confectionery 2631,0.66,0.42,0.59,11.14,confectionery,1,1,0,3,1
SYN-64307dab,Synthetic pizza 2632,1.17,0.79,0.29,16.11,pizza,2,0,1,6,1
SYN-cf9c07ad,Synthetic snack 2633,0.84,0.3,0.31,13.59,snack,2,0,1,9,1
SYN-b9b7ca87,Synthetic bakery products 2634,0.83,0.31,0.31,14.3,bakery products,2,1,0,4,1
SYN-a46199ae,Synthetic ice cream 2635,0.78,0.56,0.45,9.31,ice cream,1,1,0,7,1
SYN-2d179c6d,Synthetic bakery products 2636,1.16,0.79,0.51,13.5,bakery products,2,1,0,10,1
SYN-b706263b,Synthetic red meat 2637,1.16,0.71,0.62,14.85,red meat,2,0,1,7,1
SYN-61271451,Synthetic confectionery 2638,0.67,0.41,0.61,10.83,confectionery,2,1,0,2,1
SYN-8c234bcd,Synthetic dairy products 2639,0.79,0.58,0.44,15.53,dairy products,3,0,1,10,1
SYN-39641c22,Synthetic bakery products 2640,1.12,0.44,0.49,11.58,bakery products,3,1,0,9,1
SYN-b2828a69,Synthetic ice cream 2641,0.78,0.54,0.55,20.44,ice cream,2,1,0,6,1
SYN-0ca8a661,Synthetic potatoe products 2642,1.18,0.8,0.59,14.36,potatoe products,2,0,1,10,1
SYN-c1f2cb13,Synthetic bakery products 2643,1.14,0.44,0.35,14.97,bakery products,1,1,0,4,1
SYN-a23edd45,Synthetic confectionery 2644,1.14,0.43,0.56,18.02,confectionery,3,1,0,8,1
SYN-11fb2982,Synthetic side dish 2645,0.68,0.4,0.6,10.11,side dish,3,0,1,10,1
SYN-dbe7f484,Synthetic potatoe products 2646,0.77,0.54,0.26,6.17,potatoe products,3,0,1,7,1
SYN-02c30a41,Synthetic ice cream 2647,0.7,0.39,0.52,13.64,ice cream,3,1,0,7,1
SYN-1a230bbc,Synthetic fish 2648,1.14,0.42,0.48,13.75,fish,2,0,0,5,1
SYN-5cf2c445,Synthetic dairy products 2649,0.59,0.42,0.45,12.05,dairy products,3,0,1,10,1
SYN-0aeb42a6,Synthetic snack 2650,0.78,0.53,0.58,19.51,snack,1,0,1,2,1
SYN-8b34aea3,Synthetic seafood 2651,1.16,0.68,0.44,12.6,seafood,2,0,1,2,1
SYN-774201bb,Synthetic dairy products 2652,0.58,0.45,0.58,10.58,dairy products,3,0,1,3,1
SYN-071e0f43,Synthetic fruit 2653,0.74,0.76,0.41,13.99,fruit,1,1,0,5,1
SYN-55c17d55,Synthetic ice cream 2654,0.81,0.42,0.47,8.74,ice cream,1,1,0,7,1
SYN-7d42b040,Synthetic confectionery 2655,0.78,0.53,0.56,20.61,confectionery,1,1,0,6,1
SYN-27f7b636,Synthetic instant meals 2656,0.83,0.62,0.31,14.38,instant meals,2,0,1,8,1
SYN-db634895,Synthetic confectionery 2657,1.15,0.74,0.3,17.75,confectionery,1,1,0,1,1
SYN-b61993a0,Synthetic instant meals 2658,0.8,0.59,0.26,9.07,instant meals,1,0,1,9,1
SYN-f704fc81,Synthetic pizza 2659,1.17,0.78,0.33,18.09,pizza,2,0,1,2,1
SYN-07da4589,Synthetic vegetables 2660,1.14,0.45,0.45,15.14,vegetables,2,1,0,3,1
SYN-39795447,Synthetic fruit 2661,0.82,0.56,0.24,11.11,fruit,1,1,0,1,1
SYN-9d95e776,Synthetic snack 2662,1.15,0.42,0.45,15.04,snack,3,0,1,2,1
SYN-9284abaf,Synthetic fish 2663,0.8,0.62,0.4,17.45,fish,2,0,1,7,1
SYN-ba155359,Synthetic confectionery 2664,0.71,0.45,0.62,13.17,confectionery,2,1,0,2,1
SYN-c5d97018,Synthetic instant meals 2665,0.61,0.44,0.59,10.37,instant meals,3,0,1,5,1
SYN-9c78348f,Synthetic seafood 2666,0.77,0.54,0.4,16.62,seafood,3,0,1,10,1
SYN-381db58c,Synthetic instant meals 2667,0.78,0.33,0.33,15.75,instant meals,1,0,1,8,1
SYN-64b8fdea,Synthetic confectionery 2668,0.81,0.32,0.32,15.45,confectionery,2,1,0,2,1
SYN-10785809,Synthetic potatoe products 2669,1.17,0.41,0.45,14.64,potatoe products,2,0,1,2,1
SYN-bac1b9e9,Synthetic confectionery 2670,1.16,0.41,0.47,14.34,confectionery,3,1,0,9,1
SYN-4ed96fdb,Synthetic confectionery 2671,1.05,0.34,0.49,11.31,confectionery,1,1,0,8,1
SYN-a484e9ca,Synthetic bakery products 2672,0.83,0.55,0.56,19.74,bakery products,1,1,0,3,1
SYN-63fd7f4b,Synthetic red meat 2673,0.74,0.51,0.62,17.79,red meat,3,0,0,7,1
SYN-1bdea545,Synthetic confectionery 2674,1.06,0.47,0.5,12.29,confectionery,1,1,0,7,1
